AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,label,sampling_rate
4106.7016,4109.9224,4095.0031,4113.4829,4108.941,4105.5247,4106.6691,4099.3995,4102.2327,4096.8757,4102.1343,4103.3821,4104.356,4111.9755,concentrated,
4096.4709,4097.7004,4090.8818,4095.2009,4101.0876,4093.2443,4096.3403,4100.0332,4098.6847,4095.881,4092.2997,4094.6308,4091.8809,4086.1741,concentrated,
4075.1839,4076.071,4086.8764,4088.2576,4090.1917,4082.5801,4091.6476,4088.5353,4086.2686,4083.2371,4085.0798,4083.5901,4083.7328,4077.9686,concentrated,
4070.6072,4078.852,4070.3041,4079.0768,4076.7598,4084.5378,4084.524,4084.6483,4084.9002,4081.3611,4086.5673,4081.0068,4075.0051,4074.0048,concentrated,
4084.3202,4086.8328,4082.8867,4089.9317,4096.761,4091.428,4091.906,4096.3114,4097.2478,4093.36,4095.4065,4092.6169,4093.563,4090.3843,concentrated,
4110.3839,4103.7813,4101.8074,4107.1224,4103.4786,4104.2403,4105.1347,4107.6315,4105.484,4102.3414,4109.0161,4106.3606,4113.5512,4109.1366,concentrated,
4111.3728,4117.5954,4110.1284,4111.6576,4113.2878,4112.2522,4108.5799,4111.6998,4112.1605,4113.1773,4114.0398,4114.9463,4114.9222,4119.6594,concentrated,
4108.5948,4104.6666,4107.9952,4111.2736,4108.9964,4107.9274,4099.904,4107.1881,4106.2346,4109.7582,4101.5783,4111.8479,4103.8688,4116.239,concentrated,
4101.0125,4097.2003,4095.807,4100.0015,4099.096,4097.4382,4095.9682,4094.0102,4098.6293,4094.3719,4095.8801,4097.7692,4099.7939,4091.4904,concentrated,
4077.9048,4079.8957,4082.2459,4079.9094,4083.7514,4090.6852,4088.2426,4093.4567,4095.9747,4087.0429,4086.417,4086.326,4080.0455,4081.8573,concentrated,
4090.6975,4089.2916,4086.4906,4087.6018,4088.1232,4092.6711,4090.0632,4090.9892,4095.7884,4081.4517,4086.1987,4084.8587,4087.3019,4084.3538,concentrated,
4103.2315,4093.3279,4093.9674,4099.289,4092.5413,4092.8186,4098.1852,4100.0097,4100.6637,4101.8027,4087.6184,4099.9355,4106.7876,4102.2458,concentrated,
4105.8623,4107.0483,4106.132,4107.3956,4104.4096,4098.8399,4093.3135,4101.5718,4101.8386,4108.3576,4104.3554,4102.8964,4112.4045,4115.6486,concentrated,
4106.6149,4102.1143,4101.6325,4094.9441,4100.7096,4098.5971,4103.4175,4107.3853,4102.2919,4097.2006,4098.4659,4108.5992,4101.1173,4107.208,concentrated,
4095.5869,4087.9954,4096.867,4100.6285,4089.1633,4085.5658,4090.3529,4095.2749,4089.0927,4092.3847,4085.4798,4094.4886,4089.2081,4094.3247,concentrated,
4076.2361,4076.1257,4074.5145,4079.7926,4079.7615,4082.4279,4087.381,4087.4681,4084.7664,4078.1215,4083.1884,4082.663,4070.7742,4079.2062,concentrated,
4072.5692,4085.3589,4071.9411,4078.4938,4084.5179,4079.8897,4090.7099,4080.2535,4082.7953,4084.2059,4073.2767,4082.8074,4082.6196,4078.2091,concentrated,
4089.4821,4096.0819,4095.2085,4098.1237,4096.5601,4091.2661,4098.1567,4096.7681,4095.6756,4090.0374,4089.9083,4090.3569,4090.0045,4083.2333,concentrated,
4111.1631,4109.9881,4106.981,4103.7185,4109.7931,4102.3058,4096.0461,4101.4046,4105.5594,4106.6381,4106.841,4112.4179,4111.5269,4108.8119,concentrated,
4117.4955,4118.9141,4119.5932,4112.2775,4106.4226,4116.6954,4108.919,4109.5451,4111.7909,4109.1077,4117.9135,4116.2018,4120.4044,4126.7073,concentrated,
4116.0659,4112.3714,4112.1036,4111.6609,4097.7681,4106.8204,4096.8749,4103.2894,4106.9826,4108.4641,4100.5926,4110.5815,4106.0869,4113.4662,concentrated,
4096.5715,4092.9367,4095.9713,4092.5116,4093.8322,4094.8473,4094.9856,4091.535,4098.6058,4087.6412,4094.7165,4090.4127,4097.2616,4089.5277,concentrated,
4085.6225,4080.0713,4081.08,4091.4485,4087.2127,4083.538,4086.8371,4090.7003,4083.9793,4083.9924,4089.4946,4081.4072,4082.0933,4080.6518,concentrated,
4084.7325,4090.5011,4091.574,4086.1413,4084.3977,4086.8133,4089.0336,4094.3583,4090.8581,4090.2422,4088.9298,4086.5206,4086.7219,4093.9215,concentrated,
4102.9245,4094.9732,4096.9272,4106.553,4102.1332,4103.4077,4095.5354,4100.7122,4100.9078,4101.0887,4098.6623,4100.8959,4100.2439,4102.4826,concentrated,
4105.4662,4109.9513,4110.7645,4113.6561,4109.6631,4101.3597,4105.8784,4096.78,4106.3736,4105.6952,4106.684,4111.6957,4102.5647,4115.0016,concentrated,
4103.6366,4106.5527,4103.232,4100.3117,4097.9277,4104.4824,4104.8394,4101.5201,4103.8192,4100.3534,4103.5889,4101.3579,4102.8023,4107.4636,concentrated,
4077.5241,4089.3656,4084.7213,4085.7269,4087.6559,4093.2498,4092.4649,4087.4652,4094.8744,4091.5654,4091.4249,4086.8433,4088.0293,4088.9831,concentrated,
4074.854,4075.5394,4075.9996,4077.7361,4077.9259,4087.4398,4087.6319,4083.5286,4087.1452,4089.4038,4076.8379,4067.7912,4075.0611,4076.4316,concentrated,
4080.6531,4076.8281,4082.4768,4082.4749,4085.6206,4087.7535,4089.4032,4084.9247,4081.129,4081.09,4087.9083,4078.6846,4084.5065,4070.1546,concentrated,
4100.4356,4098.5849,4093.903,4090.4889,4090.9728,4096.2076,4094.0808,4100.5158,4091.9347,4096.5541,4093.9347,4095.1931,4100.2512,4092.1342,concentrated,
4116.8134,4113.0893,4117.775,4107.0845,4110.2816,4112.9256,4104.6588,4109.6728,4105.6501,4113.4076,4112.3398,4118.2236,4109.8581,4116.6226,concentrated,
4123.8241,4115.711,4115.6372,4118.2643,4116.638,4110.3896,4107.0256,4109.8558,4105.6855,4112.8803,4110.0365,4120.915,4116.0247,4113.9382,concentrated,
4107.7085,4107.2663,4101.6815,4103.564,4094.0399,4103.65,4098.2338,4097.855,4101.0192,4097.5793,4104.3766,4104.6438,4104.7683,4104.6404,concentrated,
4091.2899,4090.1119,4093.9517,4092.2059,4091.8151,4087.9611,4090.4484,4089.3497,4091.8427,4086.0656,4084.8257,4091.4986,4091.1528,4093.5852,concentrated,
4087.9513,4082.1306,4084.1147,4077.672,4085.6129,4089.7286,4100.8818,4083.4545,4098.9632,4080.828,4079.1256,4080.9516,4080.3082,4084.2735,concentrated,
4087.6871,4093.1038,4088.6761,4085.1533,4089.5139,4086.7939,4097.0511,4090.6304,4089.2314,4084.0922,4091.9766,4090.7297,4089.3057,4094.2932,concentrated,
4102.6642,4109.9706,4105.8636,4101.7613,4104.4021,4091.5545,4095.6407,4100.325,4104.0695,4104.6695,4107.9407,4105.5462,4110.9844,4104.8819,concentrated,
4111.6746,4110.0993,4111.3261,4104.7886,4106.5069,4108.2996,4106.4757,4105.9319,4106.3401,4105.8374,4104.233,4102.9682,4108.0417,4105.9044,concentrated,
4100.2174,4096.034,4096.9917,4101.3847,4094.6155,4092.4521,4102.4818,4089.9582,4101.7287,4098.1991,4099.122,4095.9594,4097.5307,4099.0108,concentrated,
4082.2787,4085.3918,4088.6457,4083.2084,4089.7666,4090.9819,4089.4268,4089.7183,4091.0861,4086.7582,4083.8326,4089.4648,4081.5159,4083.3238,concentrated,
4074.3806,4073.4138,4071.5904,4073.7833,4071.9098,4082.5267,4078.9773,4083.6456,4082.6211,4083.3284,4074.2735,4069.2026,4079.4185,4072.9835,concentrated,
4076.6866,4086.3611,4080.813,4084.025,4086.3424,4091.7593,4081.7198,4082.3301,4089.6387,4081.7888,4079.9194,4082.7312,4082.0377,4078.7712,concentrated,
4097.731,4098.1862,4099.1226,4095.4951,4093.2536,4097.6785,4105.0293,4101.0522,4106.7303,4102.1949,4103.1506,4097.7797,4094.1764,4103.3338,concentrated,
4118.5563,4114.4767,4108.5818,4111.4838,4111.9933,4106.57,4108.6546,4106.4468,4112.057,4112.7021,4112.1219,4115.8822,4117.0961,4114.5794,concentrated,
4121.756,4120.7923,4113.3767,4112.566,4113.9444,4103.667,4112.718,4113.3607,4110.844,4110.0306,4112.6803,4109.1173,4112.1624,4117.6561,concentrated,
4105.0566,4096.086,4101.3829,4107.8405,4094.3024,4105.4204,4093.4187,4099.1078,4100.3621,4098.1447,4105.569,4092.7758,4099.3573,4097.2724,concentrated,
4084.3692,4087.3867,4086.5076,4090.7916,4094.7721,4090.827,4098.8608,4089.7172,4082.3685,4078.5546,4080.5328,4090.1599,4079.3668,4080.9733,concentrated,
4091.4719,4089.2587,4086.0281,4086.4306,4087.2691,4087.6283,4094.7957,4090.189,4088.0223,4087.7205,4082.7888,4086.0603,4080.7886,4083.0384,concentrated,
4093.6459,4094.2347,4089.508,4088.6998,4093.1857,4101.3042,4089.4827,4092.3219,4092.9075,4095.8735,4088.1561,4096.9292,4089.5213,4097.0928,concentrated,
4101.7432,4104.4831,4103.1147,4102.1192,4103.8319,4104.1259,4103.5968,4103.9295,4098.2719,4100.3245,4105.6961,4103.4474,4100.1793,4112.4205,concentrated,
4105.647,4111.0726,4106.0166,4104.9707,4110.4702,4105.5421,4098.3958,4107.3161,4105.7896,4112.188,4107.1197,4110.7533,4103.3803,4117.0275,concentrated,
4101.035,4095.0035,4095.7195,4097.1348,4095.7144,4102.1442,4098.445,4098.7078,4093.2117,4096.7603,4097.9993,4094.1637,4098.1884,4099.6586,concentrated,
4083.0347,4079.7663,4080.247,4081.7535,4089.421,4087.6849,4088.7977,4088.5768,4081.0136,4081.9836,4075.981,4076.5581,4085.5937,4080.3571,concentrated,
4071.2815,4074.3567,4078.2864,4074.6575,4082.4267,4085.9542,4082.8358,4082.1539,4086.853,4079.042,4073.4263,4070.9335,4074.5437,4072.3055,concentrated,
4083.5864,4082.6335,4085.1659,4081.4246,4083.1301,4090.3801,4095.6045,4085.9781,4086.5527,4086.1877,4084.3743,4088.3014,4079.9944,4079.6578,concentrated,
4107.8522,4108.8344,4103.2656,4092.1365,4095.0994,4098.4535,4108.0599,4099.9927,4100.7634,4101.7184,4104.0623,4099.5711,4102.8332,4104.8721,concentrated,
4121.064,4118.6469,4115.0256,4126.7791,4105.6193,4106.8594,4107.5822,4104.2622,4108.2484,4117.2049,4111.07,4121.394,4127.4399,4122.2959,concentrated,
4104.4567,4115.936,4117.262,4101.8913,4111.0907,4097.4375,4107.7405,4106.9089,4099.4958,4112.756,4111.6845,4107.8591,4108.5241,4117.1074,concentrated,
4094.3957,4098.4778,4097.7396,4099.4479,4104.217,4097.8989,4095.755,4099.2849,4102.2077,4101.6572,4095.0334,4092.2875,4093.3346,4100.4672,concentrated,
4076.8956,4080.2882,4083.6452,4085.5615,4088.2318,4088.1452,4085.8329,4086.9933,4094.0229,4090.7461,4092.4998,4080.2535,4086.7695,4088.1882,concentrated,
4085.2777,4095.4952,4082.458,4087.2025,4090.7417,4086.6465,4087.5249,4096.2039,4093.0647,4087.4463,4089.3668,4077.2948,4087.0893,4075.893,concentrated,
4095.5035,4088.751,4095.603,4099.6262,4097.4071,4096.7738,4100.68,4097.2869,4097.2654,4096.2142,4098.0867,4094.6296,4096.5322,4093.5667,concentrated,
4113.407,4111.9547,4110.2881,4109.1118,4100.9093,4098.4922,4109.1692,4105.5477,4102.0423,4099.9886,4101.6662,4110.826,4106.5905,4099.3414,concentrated,
4107.5839,4107.6424,4112.3771,4110.6302,4108.8513,4093.4453,4094.713,4107.6395,4107.8232,4110.1632,4110.246,4105.676,4107.1522,4104.7756,concentrated,
4093.2499,4092.233,4086.1635,4088.514,4101.0341,4097.7008,4088.3729,4092.7353,4098.5792,4097.9686,4095.5065,4094.8007,4101.5619,4093.1012,concentrated,
4073.3469,4073.7276,4078.2341,4077.4621,4084.0238,4087.3616,4083.9259,4086.4069,4093.2464,4081.3013,4088.9668,4078.3932,4084.3401,4079.7961,concentrated,
4068.7549,4074.3537,4075.4284,4068.8744,4077.2734,4085.7282,4085.2984,4077.3396,4087.7113,4086.0066,4082.2187,4082.4102,4072.9104,4074.2748,concentrated,
4080.4652,4093.2649,4090.3403,4087.2956,4090.4415,4088.7028,4096.3859,4087.9103,4092.5712,4088.1291,4085.0663,4087.545,4086.8506,4081.5951,concentrated,
4112.5307,4103.3649,4103.623,4104.9134,4107.0735,4105.752,4102.6013,4100.4343,4095.1113,4105.0414,4104.7509,4106.1984,4099.3987,4110.475,concentrated,
4120.0616,4116.1779,4111.4723,4115.3667,4115.8703,4107.0843,4105.7341,4114.4617,4117.1756,4107.9054,4120.7624,4114.8803,4116.1772,4118.4542,concentrated,
4115.8455,4115.3414,4108.9612,4106.693,4102.3843,4109.4946,4108.0936,4099.0474,4109.6831,4108.2505,4110.8602,4108.4501,4106.6497,4114.5016,concentrated,
4094.7679,4091.4018,4095.71,4087.9762,4091.6424,4090.3757,4093.9722,4090.1271,4088.8837,4103.2183,4093.1326,4096.2996,4091.8449,4091.4353,concentrated,
4081.4079,4080.9813,4085.1696,4084.9798,4086.6598,4086.7383,4087.9542,4093.4163,4082.0734,4083.375,4079.1604,4085.198,4086.3329,4081.8192,concentrated,
4086.7522,4087.6629,4087.6839,4091.2629,4090.1773,4091.3501,4097.9498,4089.6765,4081.2684,4090.7837,4084.4187,4085.7728,4090.6096,4085.2484,concentrated,
4097.5482,4101.658,4098.407,4093.5706,4097.3364,4100.1845,4094.9983,4097.4113,4099.6609,4094.0441,4098.4864,4102.7078,4102.0688,4098.3899,concentrated,
4098.6178,4102.3391,4113.0644,4107.022,4103.2211,4107.9695,4100.833,4103.6283,4108.3991,4109.677,4105.1366,4108.2368,4108.6917,4117.1585,concentrated,
4105.3035,4106.7419,4108.9925,4106.5966,4095.9926,4106.0807,4105.5318,4101.0439,4104.236,4104.0515,4097.584,4105.0251,4103.4317,4106.386,concentrated,
4085.6677,4090.7033,4085.7749,4091.7355,4087.9897,4088.921,4092.7379,4087.7978,4090.858,4083.8942,4089.9505,4089.4218,4092.1049,4088.0072,concentrated,
4073.5906,4079.2725,4065.8455,4078.1207,4079.3683,4081.9641,4094.4943,4087.7293,4083.6825,4079.3517,4075.6948,4068.308,4076.0993,4074.7706,concentrated,
4075.1078,4077.2509,4073.8399,4081.2964,4083.0454,4072.7065,4080.8872,4077.5,4084.7675,4081.173,4086.4141,4080.0757,4080.3386,4074.515,concentrated,
4081.5505,4088.6111,4097.9219,4090.2946,4088.4618,4097.7007,4085.6217,4096.8376,4097.0487,4088.6378,4094.8463,4090.5379,4086.3162,4089.9967,concentrated,
4108.9444,4113.7318,4109.7561,4104.8071,4111.1823,4101.509,4103.8448,4107.4623,4102.8138,4108.2034,4109.5612,4111.4469,4104.4207,4105.0266,concentrated,
4116.0357,4113.9335,4113.9731,4117.3288,4113.9792,4109.5082,4112.9379,4101.4552,4109.473,4107.9608,4111.6811,4117.0545,4118.4717,4123.6011,concentrated,
4108.2829,4114.7988,4102.0943,4103.6525,4100.9906,4099.9588,4094.9896,4101.4264,4107.8542,4099.5822,4106.228,4110.8996,4103.6991,4109.6632,concentrated,
4086.611,4103.7362,4099.6457,4086.1363,4090.4107,4088.4728,4088.5486,4098.2341,4089.6863,4100.1354,4090.3522,4095.9149,4090.4825,4089.5981,concentrated,
4083.183,4089.5577,4083.6305,4090.0013,4080.7161,4079.961,4087.5686,4086.3822,4084.3832,4087.7963,4088.4669,4082.5752,4082.7993,4082.7636,concentrated,
4088.3963,4091.9779,4084.3709,4086.3487,4087.7526,4089.5957,4087.2042,4090.2027,4088.7511,4091.196,4089.5268,4084.8948,4090.5777,4091.1195,concentrated,
4097.8816,4098.2152,4102.1649,4108.153,4104.8058,4094.2667,4093.9334,4100.9897,4097.2307,4101.3326,4098.8912,4104.7517,4098.9112,4102.6606,concentrated,
4112.9435,4110.08,4104.5197,4108.3666,4104.5651,4101.4178,4104.3644,4102.1347,4108.8701,4095.916,4102.6779,4104.8666,4107.3477,4104.5066,concentrated,
4103.9428,4103.7193,4105.4157,4109.3553,4100.435,4104.9207,4097.0604,4105.8516,4094.2307,4099.338,4107.2367,4109.1194,4098.82,4110.7352,concentrated,
4082.9798,4092.7383,4087.0787,4084.5057,4089.8918,4091.4312,4094.4847,4087.5876,4086.7793,4085.7817,4089.7056,4084.6228,4093.8234,4085.9396,concentrated,
4071.4115,4076.0934,4064.9889,4084.3599,4077.3139,4087.2346,4092.4373,4084.5914,4083.8015,4087.6746,4081.0514,4066.9756,4070.0118,4074.1284,concentrated,
4075.5953,4085.9042,4080.834,4080.4979,4080.8001,4089.2369,4088.9701,4085.211,4084.5672,4086.0676,4083.7675,4071.5665,4083.0759,4069.3965,concentrated,
4093.1781,4101.5827,4095.4203,4091.6504,4094.2394,4093.1549,4095.5149,4096.0751,4097.6359,4099.4635,4100.211,4100.0667,4095.5871,4096.9565,concentrated,
4119.647,4114.752,4108.3027,4117.5647,4110.1487,4106.6104,4110.1633,4102.0138,4111.8509,4107.1458,4114.4001,4106.4166,4113.9968,4119.3159,concentrated,
4113.2484,4118.0825,4125.7623,4115.7768,4107.929,4108.4914,4105.6174,4113.9867,4113.2147,4107.4341,4106.9213,4124.9459,4118.7614,4119.921,concentrated,
4105.9686,4104.8476,4107.5114,4099.993,4110.5641,4104.0289,4101.0951,4099.4484,4107.9948,4108.7008,4111.2862,4108.5287,4098.8244,4107.2615,concentrated,
4084.439,4093.8966,4087.7161,4089.3489,4087.4125,4094.1136,4093.9844,4095.7034,4089.062,4097.344,4095.1408,4088.6615,4081.5836,4090.849,concentrated,
4084.616,4081.7686,4082.9004,4080.01,4095.4521,4093.2861,4086.1512,4095.3275,4089.1525,4086.9972,4076.6535,4085.0157,4082.342,4080.7487,concentrated,
4088.7576,4088.9528,4086.8188,4090.1064,4096.2694,4092.5908,4091.791,4089.1991,4082.0418,4089.1186,4081.8089,4085.4721,4082.9218,4090.9345,concentrated,
4105.9985,4101.8823,4099.744,4107.5398,4098.5776,4098.2152,4097.4741,4095.8612,4104.2769,4099.1239,4105.5667,4102.8024,4093.9872,4108.0601,concentrated,
4115.9215,4115.9257,4113.0913,4115.3191,4102.028,4097.9165,4093.0312,4106.1172,4102.5346,4106.7954,4102.8012,4108.597,4117.3347,4104.687,concentrated,
4099.4716,4097.772,4107.7307,4106.9777,4099.7647,4101.3202,4097.7559,4095.1779,4102.6778,4103.6753,4090.6049,4099.9711,4109.6288,4104.609,concentrated,
4086.1366,4085.1374,4084.7169,4089.023,4091.9793,4088.8519,4092.5249,4090.1254,4083.7479,4090.1537,4087.548,4075.9598,4087.0999,4084.7585,concentrated,
4077.155,4075.5189,4079.5752,4081.0343,4086.9451,4083.3005,4080.4263,4081.2976,4085.8277,4078.1127,4076.8553,4077.2197,4069.9828,4065.1544,concentrated,
4081.6416,4090.5944,4083.3592,4080.4056,4088.3797,4081.8488,4084.4148,4086.7959,4083.521,4086.5432,4084.7067,4081.4765,4075.3673,4080.2947,concentrated,
4110.3484,4097.5821,4098.319,4092.8292,4100.2175,4096.2987,4095.272,4100.6678,4094.3247,4092.761,4106.4073,4098.4321,4097.6108,4096.4273,concentrated,
4119.3567,4115.3713,4110.0251,4119.9082,4112.8917,4114.8566,4100.0628,4111.0144,4099.2528,4112.9941,4113.4376,4108.5648,4115.093,4115.5667,concentrated,
4120.2068,4112.602,4107.1369,4110.6461,4113.8265,4108.0784,4110.0445,4103.4943,4113.7815,4114.5771,4118.1667,4116.0519,4113.0456,4119.8431,concentrated,
4097.8283,4107.0493,4107.3241,4102.5221,4093.8251,4095.891,4091.3386,4097.3671,4100.274,4094.4586,4101.7711,4099.5291,4099.6826,4108.546,concentrated,
4092.0665,4089.047,4078.9852,4092.5912,4093.8385,4087.0893,4085.7769,4087.4481,4089.6555,4089.7564,4084.2126,4090.7706,4085.5732,4088.2828,concentrated,
4083.9951,4089.2201,4077.237,4082.8182,4081.1858,4092.4069,4086.7003,4089.9895,4089.7691,4078.1424,4094.7185,4081.8762,4082.6994,4078.5476,concentrated,
4094.1522,4090.303,4095.3093,4094.295,4097.7846,4098.1346,4095.1203,4089.6407,4103.1036,4093.0952,4085.5116,4097.3057,4094.7916,4085.2204,concentrated,
4107.6699,4100.9564,4107.2541,4100.1422,4106.7499,4104.8786,4097.4307,4111.0466,4099.1396,4109.2863,4112.3426,4107.0155,4108.2067,4104.6276,concentrated,
4104.9484,4112.0033,4103.2325,4113.4203,4100.3676,4103.2358,4097.887,4097.8082,4099.3958,4106.9806,4106.362,4108.3756,4107.4398,4109.0258,concentrated,
4102.2,4100.4791,4097.9058,4098.4811,4101.4214,4098.4015,4099.7299,4093.732,4103.5194,4094.5994,4093.724,4094.8295,4101.0517,4101.3244,concentrated,
4073.7692,4078.6474,4076.7278,4089.005,4081.3639,4088.9477,4088.1183,4089.1985,4086.1901,4092.504,4083.8719,4076.6262,4084.3774,4078.9,concentrated,
4070.1265,4079.7987,4079.1829,4080.0001,4082.0758,4079.146,4079.5199,4075.8034,4067.9518,4078.1417,4073.5206,4077.2843,4072.6331,4069.7871,concentrated,
4082.1587,4088.0063,4074.8734,4087.9058,4083.8085,4082.6136,4090.6656,4091.248,4082.7443,4085.201,4081.3943,4084.0452,4082.5948,4085.9397,concentrated,
4103.0483,4105.8731,4102.4832,4099.3329,4097.2495,4099.505,4098.3963,4096.8432,4103.7399,4103.9584,4112.0438,4103.2847,4098.2816,4099.9839,concentrated,
4118.5297,4115.0098,4116.8988,4111.3925,4109.8523,4107.703,4104.55,4116.7739,4106.4607,4112.9066,4117.2235,4115.5029,4117.628,4115.5924,concentrated,
4118.7965,4110.2712,4118.8774,4109.4506,4117.9474,4111.147,4111.6728,4107.9052,4103.7504,4105.8608,4113.7373,4112.4976,4113.9227,4113.2146,concentrated,
4104.3773,4095.9029,4099.886,4093.8104,4102.3191,4096.4616,4089.6605,4102.5717,4097.6144,4101.3716,4091.0814,4099.2995,4098.2164,4103.5355,concentrated,
4085.9197,4087.6488,4088.3307,4086.4842,4085.5605,4087.7026,4089.4875,4088.2245,4080.916,4088.5355,4089.0483,4080.0323,4089.6758,4091.2437,concentrated,
4089.2223,4089.9832,4080.058,4080.7861,4092.3938,4091.2306,4091.9881,4087.1843,4086.6617,4083.1671,4084.0634,4087.9589,4087.1581,4081.9987,concentrated,
4100.4341,4095.4015,4101.958,4098.0409,4095.9464,4088.7557,4098.5425,4096.4172,4094.9382,4096.9703,4091.1377,4091.7298,4095.7713,4098.2205,concentrated,
4109.3453,4098.7014,4103.4433,4108.787,4107.1487,4102.1957,4108.6117,4105.4609,4111.6,4097.6504,4105.7202,4107.4141,4108.0346,4108.0139,concentrated,
4108.6684,4107.4787,4107.0477,4110.0508,4105.0533,4098.586,4111.7773,4101.8537,4108.8502,4111.7283,4111.2504,4109.0765,4108.592,4106.2941,concentrated,
4088.9801,4090.5644,4092.5963,4100.173,4092.6033,4097.6528,4095.0497,4097.4718,4094.1998,4104.3417,4090.7342,4093.7315,4097.6524,4094.9511,concentrated,
4075.8929,4075.5759,4076.5786,4079.5596,4078.1997,4081.431,4083.2097,4089.0189,4084.6366,4082.303,4080.8007,4083.5596,4076.6209,4078.3012,concentrated,
4065.8762,4076.9349,4075.0541,4080.3179,4078.9379,4075.2087,4084.3899,4082.3573,4076.8191,4086.8794,4081.3898,4082.1758,4074.3255,4068.7917,concentrated,
4085.6169,4087.7381,4088.2287,4091.0669,4088.8685,4096.8499,4095.554,4089.9596,4089.3855,4093.0186,4090.415,4091.591,4088.4705,4086.8255,concentrated,
4106.7367,4109.316,4110.9407,4116.1227,4113.8133,4104.7219,4103.8725,4102.4298,4105.4134,4105.6904,4103.435,4102.9806,4110.2877,4105.3583,concentrated,
4123.4498,4110.5083,4121.5082,4111.9191,4109.1839,4113.6521,4109.6903,4108.1346,4111.4815,4113.0124,4109.0027,4125.5468,4115.5191,4113.2071,concentrated,
4119.9194,4111.3104,4112.473,4110.9851,4103.8134,4105.7688,4109.4768,4111.0231,4102.5375,4113.3009,4104.9112,4104.9332,4112.5462,4111.2566,concentrated,
4095.9248,4094.8986,4100.5975,4100.9714,4085.8598,4095.4498,4104.5179,4096.1306,4103.5305,4099.2721,4096.4988,4098.7727,4088.0878,4091.5041,concentrated,
